i	S	V
81043	2.0270590563565998e-6	0
81203	2.031059428667376e-6	0
81443	2.0370598314812295e-6	0
81603	2.0410590806577004e-6	0
81683	2.043058425642061e-6	0
81843	2.047059517765335e-6	0
82003	2.0510599784791475e-6	0
82083	2.05305959083684e-6	0
82203	2.0560590465568784e-6	0
82443	2.0620589059882846e-6	0
82643	2.0670598327721223e-6	0
82883	2.0730594700898997e-6	0
83003	2.0760589512147086e-6	0
83123	2.0790588218101e-6	0
83243	2.082059246145901e-6	0
83363	2.085059615805326e-6	0
83443	2.0870594505677602e-6	0
83563	2.090058775190553e-6	0
83763	2.0950589391749427e-6	0
83963	2.1000594320184893e-6	0
84083	2.103058922087138e-6	0
84203	2.1060594475722877e-6	0
84283	2.108058866865963e-6	0
84443	2.1120593250210054e-6	0
84643	2.1170596366431616e-6	0
84803	2.1210591459210537e-6	0
84883	2.123059022919453e-6	0
84963	2.1250599418522113e-6	0
85043	2.127059469104271e-6	0
85563	2.1400588018693442e-6	0
85803	2.1460590838656406e-6	0
86043	2.152059082298967e-6	0
86123	2.1540598476953187e-6	0
86283	2.1580590726562514e-6	0
86523	2.1640592029131665e-6	0
86683	2.1680591913740285e-6	0
86763	2.170059634462954e-6	0
86923	2.1740593542359578e-6	0
87083	2.1780594814176e-6	0
87163	2.1800588547882744e-6	0
87283	2.183059822857958e-6	0
87523	2.189059729646569e-6	0
87723	2.194059276013258e-6	0
87963	2.200059706210599e-6	0
88083	2.2030591115812104e-6	0
88203	2.206058865231038e-6	0
88323	2.209059595202368e-6	0
88443	2.2120591194247057e-6	0
88523	2.2140594281043954e-6	0
88643	2.217059656444427e-6	0
88843	2.222059409848914e-6	0
89043	2.2270600252618263e-6	0
89163	2.230059733516305e-6	0
89283	2.2330592628070446e-6	0
89363	2.2350592507348034e-6	0
89523	2.2390589428817658e-6	0
89723	2.244060571924318e-6	0
89883	2.2480590298144917e-6	0
89963	2.2500590058444026e-6	0
90043	2.252059259177674e-6	0
90123	2.254059165640001e-6	0
90643	2.2670593276848158e-6	0
90883	2.273059129230857e-6	0
91123	2.279059343472556e-6	0
91203	2.281058628629886e-6	0
91363	2.285059277165644e-6	0
91603	2.2910594388479223e-6	0
91763	2.2950596785893057e-6	0
91843	2.297059210899871e-6	0
92003	2.3010589967786035e-6	0
92163	2.3050591090135622e-6	0
92243	2.3070594534701894e-6	0
92363	2.3100599362787446e-6	0
92603	2.3160592074021082e-6	0
92803	2.3210595733897896e-6	0
93043	2.3270596779696895e-6	0
93163	2.3300594862315624e-6	0
93283	2.3330593027927272e-6	0
93403	2.3360592975760997e-6	0
93523	2.3390587567925036e-6	0
93603	2.3410596586809695e-6	0
93723	2.344059253358106e-6	0
93923	2.349059783520483e-6	0
94123	2.35405918814971e-6	0
94243	2.357059188814755e-6	0
94363	2.360058931587738e-6	0
94443	2.362059227579626e-6	0
94603	2.3660599706238677e-6	0
94803	2.3710588990420663e-6	0
94963	2.375059101691489e-6	0
95043	2.377059649101096e-6	0
95123	2.3790583211086685e-6	0
95203	2.3810592799585327e-6	0
95723	2.394059136664816e-6	0
95963	2.400059766309287e-6	0
96483	2.413059986341369e-6	0
96723	2.419059620930227e-6	0
96963	2.425059128598309e-6	0
97043	2.427058550704914e-6	0
97203	2.4310592714323727e-6	0
97443	2.4370591348842864e-6	0
97603	2.4410586068746303e-6	0
97683	2.443059541864752e-6	0
97843	2.447058834256918e-6	0
98003	2.4510601132750042e-6	0
98083	2.4530592895557407e-6	0
98203	2.456059282386279e-6	0
98443	2.4620595123682973e-6	0
98643	2.467059117203745e-6	0
98883	2.4730590165730526e-6	0
99003	2.476058213610132e-6	0
99123	2.4790593736202717e-6	0
99243	2.482059069753834e-6	0
99363	2.4850597313030026e-6	0
99443	2.4870591455718885e-6	0
99563	2.490058871689315e-6	0
99763	2.495059906655044e-6	0
99963	2.5000589856854324e-6	0
100083	2.5030593037274837e-6	0
100203	2.50605952670151e-6	0
100283	2.508059118716024e-6	0
100443	2.5120588113694197e-6	0
100643	2.5170595858202466e-6	0
100803	2.521059601271535e-6	0
100883	2.5230596165158923e-6	0
100963	2.5250587459578875e-6	0
101043	2.5270589228503213e-6	0
101563	2.5400586843837403e-6	0
101803	2.546059018487778e-6	0
102043	2.5520594161037745e-6	0
102123	2.5540591027416213e-6	0
102283	2.5580593254474636e-6	0
102523	2.564059386468896e-6	0
102683	2.5680593021680077e-6	0
102763	2.570059707648512e-6	0
102923	2.5740594643246707e-6	0
103083	2.57805964637449e-6	0
103163	2.580059058030781e-6	0
103283	2.5830595414532837e-6	0
