i	S	V
66103	1.6530589758324081e-6	0
66223	1.656060044410001e-6	0
66463	1.6620592046943482e-6	0
66663	1.6670586787551992e-6	0
66903	1.6730597270144248e-6	0
67023	1.6760597299811135e-6	0
67143	1.6790595751145088e-6	0
67263	1.6820593340568135e-6	0
67383	1.6850597851149374e-6	0
67463	1.687058883025122e-6	0
67583	1.690059178601025e-6	0
67783	1.6950597894682521e-6	0
67983	1.7000588461169852e-6	0
68103	1.7030589830658338e-6	0
68223	1.7060587528014055e-06	0
68303	1.7080590034362114e-6	0
68463	1.7120586774824454e-6	0
68663	1.7170591301997537e-6	0
68823	1.7210596549042957e-6	0
68903	1.7230592498016897e-6	0
68983	1.725059149125178e-6	0
69063	1.7270591897130669e-6	0
69583	1.740059872770522e-6	0
69823	1.7460597285377926e-6	0
70063	1.7520595894271974e-6	0
70143	1.7540590358152813e-6	0
70303	1.7580595492563652e-6	0
70543	1.7640593001532496e-6	0
70703	1.7680591395587558e-6	0
70783	1.770059735560622e-6	0
70943	1.7740598128912474e-6	0
71103	1.7780594313307959e-6	0
71183	1.78005926727604e-6	0
71303	1.783058970519103e-6	0
71543	1.7890590139223257e-6	0
71743	1.7940598351710837e-6	0
71983	1.800059343545333e-6	0
72103	1.8030591861161616e-6	0
72223	1.8060596634638995e-6	0
72343	1.8090595768016287e-6	0
72463	1.8120593249876383e-6	0
72543	1.81405985791075e-6	0
72663	1.8170593428821614e-6	0
72863	1.8220588686340586e-6	0
73063	1.8270595651429074e-6	0
73183	1.8300594157485217e-6	0
73303	1.8330592843393474e-6	0
73383	1.8350594083624735e-6	0
73543	1.8390590924977226e-6	0
73743	1.84405915399775e-6	0
73903	1.8480597495220558e-6	0
73983	1.8500597305641313e-6	0
74063	1.8520589418338409e-6	0
74143	1.8540588358335287e-6	0
74663	1.8670590876189444e-6	0
74903	1.8730597131886965e-6	0
75143	1.87905843676532e-6	0
75223	1.8810592466438806e-6	0
75383	1.8850599478037805e-6	0
75623	1.8910592018468404e-6	0
75783	1.895059440973147e-6	0
75863	1.8970593903549827e-6	0
76023	1.9010591919808756e-6	0
76183	1.9050591098522723e-6	0
76263	1.907058885121749e-6	0
76383	1.910058994549688e-6	0
76623	1.9160596187325836e-6	0
76823	1.9210591745689415e-6	0
77063	1.927059600735016e-6	0
77183	1.930058870406463e-6	0
77303	1.9330591686691406e-6	0
77423	1.93605979789409e-6	0
77543	1.9390595322745873e-6	0
77623	1.9410589583419886e-6	0
77743	1.9440597252851855e-6	0
77943	1.9490596379033654e-6	0
78143	1.954058789950551e-6	0
78263	1.957059267104747e-6	0
78383	1.960059692540622e-6	0
78463	1.9620591919636098e-6	0
78623	1.966059526172542e-6	0
78823	1.9710592050206344e-6	0
78983	1.975058870262923e-6	0
79063	1.9770591947947144e-6	0
79143	1.979059990906081e-6	0
